id,item_id,dept_id,cat_id,state_id,d,value_sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,sell_price
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1799,0,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1799,8,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1799,0,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1799,0,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1799,2,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1799,4,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1799,13,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1799,2,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1800,1,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1800,4,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1800,1,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1800,1,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1800,2,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1800,1,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1800,1,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1800,0,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1800,9,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1800,0,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1800,0,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1800,3,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1800,2,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1800,13,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1800,1,2016-01-02,11549,Saturday,1,1,2016,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1801,0,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1801,2,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1801,1,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1801,1,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1801,1,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1801,0,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1801,2,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1801,0,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1801,4,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1801,5,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1801,0,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1801,0,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1801,0,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1801,10,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1801,4,2016-01-03,11549,Sunday,2,1,2016,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1802,0,2016-01-04,11549,Monday,3,1,2016,"","","","",1,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1802,2,2016-01-04,11549,Monday,3,1,2016,"","","","",1,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1802,0,2016-01-04,11549,Monday,3,1,2016,"","","","",1,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1802,0,2016-01-04,11549,Monday,3,1,2016,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1802,1,2016-01-04,11549,Monday,3,1,2016,"","","","",1,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1802,0,2016-01-04,11549,Monday,3,1,2016,"","","","",1,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1802,3,2016-01-04,11549,Monday,3,1,2016,"","","","",1,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1802,0,2016-01-04,11549,Monday,3,1,2016,"","","","",1,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1802,12,2016-01-04,11549,Monday,3,1,2016,"","","","",1,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1802,2,2016-01-04,11549,Monday,3,1,2016,"","","","",1,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1802,0,2016-01-04,11549,Monday,3,1,2016,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1802,0,2016-01-04,11549,Monday,3,1,2016,"","","","",1,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1802,3,2016-01-04,11549,Monday,3,1,2016,"","","","",1,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1802,8,2016-01-04,11549,Monday,3,1,2016,"","","","",1,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1802,10,2016-01-04,11549,Monday,3,1,2016,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1803,0,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1803,3,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1803,1,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1803,0,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1803,0,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1803,1,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1803,5,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1803,0,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1803,1,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1803,0,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1803,0,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1803,0,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1803,2,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1803,15,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1803,10,2016-01-05,11549,Tuesday,4,1,2016,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1804,0,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1804,1,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1804,1,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1804,0,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1804,0,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1804,0,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1804,0,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1804,0,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1804,8,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1804,0,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1804,0,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1804,0,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1804,1,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1804,5,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1804,1,2016-01-06,11549,Wednesday,5,1,2016,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1805,0,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1805,1,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1805,1,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1805,0,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1805,0,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1805,0,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1805,1,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1805,0,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1805,9,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1805,0,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1805,0,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1805,0,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1805,1,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1805,12,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1805,3,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,"","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1806,0,2016-01-08,11549,Friday,7,1,2016,"","","","",1,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1806,0,2016-01-08,11549,Friday,7,1,2016,"","","","",1,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1806,2,2016-01-08,11549,Friday,7,1,2016,"","","","",1,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1806,1,2016-01-08,11549,Friday,7,1,2016,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1806,0,2016-01-08,11549,Friday,7,1,2016,"","","","",1,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1806,0,2016-01-08,11549,Friday,7,1,2016,"","","","",1,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1806,0,2016-01-08,11549,Friday,7,1,2016,"","","","",1,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1806,0,2016-01-08,11549,Friday,7,1,2016,"","","","",1,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1806,1,2016-01-08,11549,Friday,7,1,2016,"","","","",1,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1806,1,2016-01-08,11549,Friday,7,1,2016,"","","","",1,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1806,0,2016-01-08,11549,Friday,7,1,2016,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1806,1,2016-01-08,11549,Friday,7,1,2016,"","","","",1,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1806,0,2016-01-08,11549,Friday,7,1,2016,"","","","",1,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1806,15,2016-01-08,11549,Friday,7,1,2016,"","","","",1,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1806,1,2016-01-08,11549,Friday,7,1,2016,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1807,0,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1807,3,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1807,2,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1807,0,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1807,2,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1807,0,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1807,1,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1807,0,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1807,1,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1807,7,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,3.32
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1807,0,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1807,5,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1807,3,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1807,11,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1807,11,2016-01-09,11550,Saturday,1,1,2016,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1808,0,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1808,0,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1808,2,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1808,1,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1808,0,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1808,0,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1808,2,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1808,0,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1808,0,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1808,3,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,3.32
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1808,0,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1808,6,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1808,0,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1808,16,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1808,7,2016-01-10,11550,Sunday,2,1,2016,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1809,0,2016-01-11,11550,Monday,3,1,2016,"","","","",0,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1809,1,2016-01-11,11550,Monday,3,1,2016,"","","","",0,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1809,1,2016-01-11,11550,Monday,3,1,2016,"","","","",0,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1809,1,2016-01-11,11550,Monday,3,1,2016,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1809,0,2016-01-11,11550,Monday,3,1,2016,"","","","",0,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1809,0,2016-01-11,11550,Monday,3,1,2016,"","","","",0,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1809,2,2016-01-11,11550,Monday,3,1,2016,"","","","",0,0.97
